name,stars,sell_price,mark_price,delivery_date
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
Ndola Hospital Multipara Monitor Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Blaupunkt BT02 Portable Wireless Bluetooth Speaker with 5W HD Sound, Deep Bass, TWS Function, AUX Input, Speaker with Mobile Stand & Built-in mic for Phone Calls/Work from Home(Black)  ",4.1,0,0,"Today, 22 March"
"CableCreation USB C to HDMI Cable 4k 6FT HDR, USB Type C to HDMI Cord, Black  ",4.1,1299,1699,Data not available
ATPOS 58MM (2 Inch) USB Bluetooth H-58BT Thermal Receipt Printer | Compatible with ESC/POS Print Billing Invoice | Mobile Printing - (No Battery Backup)  ,3.9,2669,3950,"Saturday, 25 March"
"Lenovo FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel Digital CMOS Camera |Wide 95 Lens| 360 Rotation | Flexible Mount (4XC1B34802), Black  ",4.1,2599,4990,"Saturday, 25 March"
"20pcs Demon Slayer Anime Merch Sticker Pack from animo India Perfect for Laptop Computer Car Water Bottle Travel Case Guitar Luggage Motorbikes(Hd Colors, Non Residue Removal)…  ",5.0,99,499,"Sunday, 26 March"
"DIGITEK® (LP E8) Lithium-ion Rechargeable Battery for DSLR Camera, Compatibility - Power EOS 55D, 600D, D650, 700D, EOS KISSX4, EOS Rebel T2i, T3i, T4i & T5i  ",4.2,0,0,"Today, 22 March"
Tizum Double Padded TZ-HDD 2.5-inch External Hard Drive Case (Black)  ,4.5,0,0,Data not available
"Samsung 870 EVO 500GB SATA 6.35 cm (2.5"") Internal Solid State Drive (SSD) (MZ-77E500)  ",4.6,4549,10449,"Today, 22 March"
Cadyce USB to Serial (RS-232) Converter (Supports for Mac O/S)  ,4.3,832,1100,"Friday, 24 March"
BKN® Spiral Charger Cable Protector USB Data Cable Saver & Earphones Elastic Cord Protective Cable Cover (Grey 8pcs)  ,4.1,136,499,"Sunday, 26 March"
"iClever DK03 Bluetooth Keyboard and Mouse Set, Rechargeable Dual-Mode (Bluetooth + 2.4G) Wireless Keyboard and Mouse Set, Ultra-Slim Multi-Device Keyboard for Mac, iPad, Apple, Android, Windows,Grey  ",3.9,0,0,"Tomorrow, 23 March"
"GIZGA essentials 14.1 inches Neoprene Protective Reversible Sleeve for laptopss, Notebook, Netbook, ChromeBook, Microsoft Surface, Apple MacBook Air and MacBook Pro Devices (35.81 cm, Black, Red)  ",4.1,0,0,"Today, 22 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
Tough Lee Tempered Glass Screen Guard for Samsung Galaxy Tab A8 10.5 inch (2022) (SM-X200NZSEINU) (Pack of 1) (WILL NOT FIT Samsung Galaxy Tab A - (8 inch) (2019) (SM-T295 / T290))  ,4.0,0,0,"Today, 22 March"
"rts High Speed Updated Mini Displayport Thunderbolt to HDMI Adapter for Unibody MacBook Pro iMac MacBook Air Mac Mini Laptop (37.1 cm, White)  ",3.7,364,2999,"Today, 22 March"
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan  ,4.4,1030,1999,Data not available
"HP Smart Tank 589 All-in-one WiFi Colour Printer (Upto 6000 Black and 6000 Colour Pages Included in The Box). - Print, Scan & Copy for Office/Home  ",4.0,0,0,"Tomorrow, 23 March"
"boAt Bassheads 192 Wired in Ear Earphones Signature Sound, Metallic Buds, Superior Cable & Ergonomic Fit with Mic (Active Black Indi)  ",3.7,449,999,Data not available
"CableCreation Active DP to HDMI Adapter 4K@60Hz, DisplayPort Male to HDMI Female Adapter, Compaitble with Projector, Laptop, Monitor, TV, PC, Graphic Cards, Aluminum Space Grey  ",4.3,0,0,"Tomorrow, 23 March"
"GIZGA essentials (25cm x 21cm Gaming Mouse Pad, Laptop Desk Mat, Computer Mouse Pad with Smooth Mouse Control, Mercerized Surface, Antifray Stitched Embroidery Edges, Anti-Slip Rubber Base  ",4.3,0,0,"Tomorrow, 23 March"
"ENTWINO USB Wired Gaming Mouse D1 Black, LED Backlight up to 3200 DPI, Ergonomic Design for Laptop & PC  ",3.7,299,999,"Monday, 27 March"
Yantralay School Of gadgets Reversible 2 Side Neoprene Waterproof DSLR Camera Liner Case Cover Pouch Compatible with All DSLR Cameras  ,4.0,359,599,"Today, 22 March"
CEDO Xiaomi Redmi Pad (10.6 Inch) Flip Cover | Leather Finish | 360 Degree Rotate Flip Cover | Shockproof Style Back Cover Case for Xiaomi Redmi Pad (10.6 Inch) (Black)  ,4.8,449,999,"Tomorrow, 23 March"
"Gizga Essentials Laptop Bag Sleeve Case Cover Pouch for 13.3 Inch Laptop for Men & Women, Padded Laptop Compartment, Free Accessories Pouch, Premium Zipper Closure, Water Repellent Nylon Fabric, Grey  ",4.2,0,0,"Today, 22 March"
"AmazonBasics Gaming Headset - compatible with Nintendo Switch, Xbox One, PlayStation 4 and PC - Red  ",3.6,0,0,"Today, 22 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
Ndola Hospital Multipara Monitor Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"HP Deskjet Ink Advantage 4178 AIO Printer, Automatic Document Feeder, Copy, Scan, WiFi, Bluetooth, USB, Simple Setup Smart App, Ideal for Home.  ",3.8,0,0,"Tomorrow, 23 March"
"Tizum Earphone Carrying Case - Multi Purpose Pocket Storage with Carabinr Hook, Travel Organizer for Earphones, Pen Drives, Memory Card, Cable (Grey)  ",4.3,0,0,"Today, 22 March"
"Lapster Ultra Thin Keyboard Cover Protector for MacBook Air 13"" A2179, A2337 M1 Chip Year 2020 - Transparent  ",4.3,199,999,"Today, 22 March"
"Cosmic Byte Stardust Wired On Ear Headphones with Mic Flexible for PS4, Xbox One, Laptop, PC, iPhone and Android Phones (Black,Blue)  ",4.0,699,1149,"Today, 22 March"
"Zoul Nylon Braided USB to Lightning Short Data Sync & Fast Charging Power Bank Cable for iPhones, iPad Air, iPad Mini, iPod Nano and iPod Touch (0.25M, Grey)  ",4.2,349,1099,"Today, 22 March"
Posh 1.5 Meter High Speed Gold Plated HDMI Male to Female Extension Cable (Black)  ,4.3,173,999,"Tomorrow, 23 March"
Logitech H151 Wired On Ear Headphones With Mic (Black)  ,3.7,0,0,"Tomorrow, 23 March"
Laptrix SATA 2nd 2.5'' Hard Drive Caddy for 12.7mm Universal CD/DVD-ROM - Expand Your Data Storage on Your Laptop with HDD/SSD  ,4.0,192,699,"Tomorrow, 23 March"
Tukzer Large Size (795mm x 298mm x 3.45mm) Extended Gaming Mouse Pad| Stitched Embroidery Edges| Non-Slip Rubber Base |for Computer Laptop | Keyboard Mouse Pad for Office & Home (Matrix)  ,4.6,0,0,"Tomorrow, 23 March"
Ant Esports VS450L 450 Watt Non-Modular Continuous Power Gaming Power Supply/PSU for PC  ,4.3,1715,2399,"Today, 22 March"
"Red Lemon Titan Ultrafit Plus Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women 55L Outdoor and Camping 3in1 Office Bags, Travelling, Hiking Backpack with Water Bottle Holder (Black)  ",4.5,3999,8999,Data not available
"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop 25 L Travel Bag for Men, Dark Grey  ",4.4,0,0,"Tomorrow, 23 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
BlueRigger High Speed HDMI to DVI Adapter Cable (3 Feet / 0.9 Meter)  ,4.1,0,0,"Today, 22 March"
"Logitech MK850 Multi-Device Wireless Keyboard and Mouse Combo, 2.4GHz Wireless & Bluetooth, Curved Keyframe , 12 Programmable Keys, 3-Year Battery Life, PC/Mac  ",4.4,6450,7995,"Tomorrow, 23 March"
AmazonBasics Extended Gaming Mouse Pad Desk Mat for Computer Laptop| Stitched Embroidery Edges| Non-Slip Rubber Base | Keyboard Mouse Pad for Office & Home (795mm x 298mm x 3.45mm) - Rainbow  ,4.5,0,0,"Today, 22 March"
"Wooum Cable and Electronic Accessories Storage Bag, Carrying and Traveling Case for Wires Charger USB Digital Gadget Power Bank Earphone Cable , Pen Storage Bags -Black  ",4.1,0,0,"Friday, 24 March"
"Redgear MT02 Keyboard with LED Modes, Windows Key Lock, Floating & Double Injected Keycaps, Control Knob and Ergonomic Design(Black)  ",4.1,998,1999,"Today, 22 March"
"Lenovo L-Series 60.45 cm (24 inch) FHD IPS Ultraslim Monitor | 16.7 Million Colors, 75Hz, AMD FreeSync, HDMI, Tilt, VESA Mount, TUV Eye Care, Smart Display Customization Artery - L24i-30  ",4.5,9599,18890,"Friday, 24 March"
TVS ELECTRONICS Champ Heavy Duty Membrane Wired Keyboard | Array of 104 Keys |Multimedia Functions|Membrane Keys| Compatible|Smooth Handling|Lightweight|Plug|SND Play USB Connectio |Sculpted Key Cap  ,3.8,805,1095,"Tomorrow, 23 March"
"TOSHIBA Canvio Advance 1TB Portable External HDD, USB3.0 for PC Laptop Windows and Mac. 3 Years Warranty. External Hard Drive - Red  ",4.4,0,0,"Tomorrow, 23 March"
Simmtronics 4GB DDR3 Desktop RAM 1333 MHz (PC 10600) with 3 Year Warranty  ,4.1,740,3100,"Tomorrow, 23 March"
"Luxor 5 Subject Single Ruled Notebook - B5, 70 GSM, 300 pages  ",4.4,120,200,"Monday, 27 March"
"Splashjet GI790 Refill Ink for Canon Pixma G2010, G2000, G1010, G1000, G3010, G3000, G4010, G4000 Printer - GI 790 Ink Bottle for Canon Inktank Printer (Set) - 501797  ",4.0,0,0,"Today, 22 March"
"Samsung 8GB DDR4 PC4-19200, 2400MHz, 260 PIN SODIMM, CL 17, 1.2V, ram memory module, M471A1K43BB1-CRC  ",4.3,1790,5999,"Tomorrow, 23 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
Ndola Hospital Multipara Monitor Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"GoRogue Stud Foldable Wooden Mini Lapdesk for Couch, Sofa Bed, Study Tray Table Stand for Writing (Walnut)  ",4.2,0,0,"Friday, 24 March"
Pilot Frixion C3 Roller Ball Pen  ,4.3,263,285,"Today, 22 March"
"Spigen Paper Touch Pro Matte Screen Guard Protector for iPad Pro 11 inches M2 (2022) / iPad Pro 11 inches (2021/2020/2018) iPad Air 5 (2022) / iPad Air 4 (2020) - 1 Pack, Transparent  ",4.3,1999,2499,"Tomorrow, 23 March"
"Brother DCP-T426W - Wi-Fi Color Ink Tank Multifunction (Print, Scan & Copy) All in One Printer for Home  ",4.1,12799,15590,"Tomorrow, 23 March"
Cosmic Byte Equinox Mousepad Control Edition (L) (32x27x0.3cms)  ,4.5,225,349,"Today, 22 March"
"Electronic Spices 2pcs 12v Brushless 3Inch DC Cooling Fan for Pc Case,CPU Cooler Black (80X80) mm  ",3.9,0,0,"Today, 22 March"
"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangle Resistant, Fast Data Sync(Grey)  ",4.1,349,0,Data not available
"Spigen Faux Leather, Polyurethane leather, Thermoplastic Polyurethane Rugged Armor Pro Cover Case Designed for Samsung Galaxy Tab S8 Plus | S7 Plus (5G/LTE) - Black  ",4.5,2199,4499,"Today, 22 March"
Zebronics 450 W Power Supply SMPS  ,3.6,710,999,"Wednesday, 29 March"
Robustrion Pack of 1 Anti-Scratch & Smudge Proof Premium Tempered Glass Screen Protector for Lenovo Tab M10 HD 2nd Gen TB-X306X / Smart Tab M10 HD 2nd Gen TB-X306F  ,4.1,0,0,"Today, 22 March"
"Faber-Castell Paint Brush Set - Flat, Pack of 7 (Navy Blue)  ",4.4,312,400,"Friday, 24 March"
"ASUS Vivobook 16X (2022), 16-inch (40.64 cms) WUXGA, AMD Ryzen 5 5600H, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Quiet Blue/1.8 kg), M1603QA-MB502WS  ",4.2,49952,68990,"Today, 22 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
"proffisy 303 Toner for Canon 303 CRG 303 Toner Cartridge for Canon LBP 2900, LBP 2900B,LBP 3000 (1 pcs)  ",4.3,0,0,"Today, 22 March"
Aboutthefit 360 Degrees Rotate Pu Leather Stand Flip Cover for Tablets Samsung Galaxy Tab A 2019 8.0 Inches Inches Sm-T290/T295 (Black)  ,3.9,0,0,"Today, 22 March"
"Oblivion USB LED Desk Light Adjustable & Eye Protection | Portable & Flexible Table Lamp for Reading, Working on PC, Laptop, Power Bank, Bedroom | Light Color - White | (Pack of 5) |  ",4.6,149,399,"Monday, 27 March"
Parker Frontier GT Fountain Pen  ,4.1,697,775,"Today, 22 March"
Staedtler 137 C 48 Luna Water Colour Pencil - Pack of 48 (Multicolour)  ,4.5,1595,2095,"Friday, 24 March"
"Storite 1 Meter USB Type-C to Micro-B USB 3.0 Cable, 10Gbps Fast Charging & Syncing Cord Compatible with Windows/Mac & External Hard Drive - Black  ",4.2,0,0,"Today, 22 March"
Rts&trade; High Speed 3D Full HD 1080p Support (10 Meters) HDMI Male to HDMI Male Cable TV Lead 1.4V for All Hdmi Devices- Black (10M - 30 FEET)  ,4.2,598,4999,"Today, 22 March"
"Tukzer 4G LTE Wireless Dongle with All SIM Network Support | Plug & Play Data Card Stick with up to 150Mbps WiFi Hotspot | 2100mAh Rechargeable Battery| SIM Adapter Included, Single_Band (Black)  ",3.5,0,0,"Today, 22 March"
"ZEBRONICS Zeb-Envy Bluetooth Wireless Over Ear Headphones with Mic with 33 hrs Playback time, Voice Assistant, with Detachable, Breathing RGB Lights and (Black)  ",3.8,0,0,"Today, 22 March"
"Targus 15.6"" Geolite Essential TSS98401GL Laptop Case  ",4.4,1199,2099,"Tomorrow, 23 March"
"MOCA Ultra Slim Lightweight PU Leather Magnetic Smart Folio Flip Cover Case for Apple iPad Air 2/iPad A1566/A1567, 2014 Launch (Black)  ",4.3,759,1499,"Today, 22 March"
"SanDisk Ultra Eco USB Flash Drive USB 3.2 Gen 1 128GB, Upto 100MB/s R, 5Y Warranty  ",4.3,1084,1800,"Today, 22 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
Ndola Hospital Multipara Monitor Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Veneer Laptop Bag 15.6 Inch, Business Briefcase for Men Women, 15inch Water Resistant Messenger Shoulder Bag with Strap, Durable Office Bag, for Computer/Notebook/MacBook  ",4.2,995,2399,Data not available
"UNEXTS Foldable Laptop Table Multipurpose with Cup Holder, Study Bed Breakfast Table Large Size and Portable/Ergonomic & Rounded Edges/Non-Slip Legs10  ",3.7,399,999,"Sunday, 26 March"
"ELV Direct Tabletop Direct Laptop Stand, Ergonomic Aluminum Computer Stand, Laptop Riser, Ventilated Lapdesk Compatible for Tablets and Laptops Upto 15.6 inches (39.62 cm), Black, JJ-Laptop-STD  ",4.1,249,999,Data not available
"Logitech MK275 USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Compact Wireless Mouse, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop - Black  ",4.1,2020,2499,"Friday, 24 March"
"HP 15s AMD Ryzen 3-5300U 15.6inch(39.6cm) FHD Laptop (8GB RAM/512GB SSD, Micro-Edge, Anti-Glare Display/Radeon Graphics/Windows 11 Home/Alexa/Dual Speakers/Ms Office/1.69Kg, 15s-Eq2143au)  ",4.0,38490,47142,"Friday, 24 March"
"Gaiatop Mini Handheld Fan, Portable Personal Folding Cooling Hand Fan Rechargeable Battery Operated Power Bank with 2 Speed USB Desk Fan for Home Office Travel (Pink)  ",4.0,499,899,"Sunday, 26 March"
TSC TE244 Desktop Thermal Transfer Barcode Printer with USB connectivity 203 DPI Bar Code Label Printer  ,4.2,11758,19999,"Friday, 24 March"
"ZEBRONICS A22FHD LED (21.5"") (54.61 cm) LED 1920x1080 Pixels FHD Resolution Monitor with HDMI + VGA Dual Input, Built-in Speaker, Wall Mount Facility, max 220 Nits Brightness, Green  ",3.8,5539,21999,"Tomorrow, 23 March"
Ant Esports USB GM600 RGB Wired Programmable Gaming Mouse 6 DPI Sensitivity Level Adjustments up to 7200 DPI Equipped with HUANO Mouse switches  ,4.3,689,1999,"Tomorrow, 23 March"
"Redgear Shadow Helm Gaming Wired Over Ear Headset with Mic with 50Mm Drivers, Superior Fit, Vox Technology and Multi-Purpose Audio Jack (Black)  ",3.9,898,1899,"Today, 22 March"
"Dell S2721HNM-Grey 27"" FHD 1920 x 1080 @75 Hz |Minimalistic Design | IPS Panel |Brightness: 300 cd/m²|Colour Gamut: 99% sRGB | Response Time: 4ms (G to G - Extreme), 4ms| Weight: 5.09 Kg.  ",4.4,15875,33989,"Tomorrow, 23 March"
"Sounce Cat6 Ethernet Cable 10 Meter/ 550 MHz Outdoor & Indoor, Upto 10 Gbps Support Cat6 Network, Heavy Duty Flat LAN Internet Patch Cord, Solid Weatherproof High Speed Cable for Router, Modem  ",3.4,199,0,Data not available
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
"Ant Esports GM700 Lightweight Wireless RGB Gaming Mouse, Rechargeable with Honeycomb Shell,11 Led Light Modes, 4 Adjustable DPI, 2.4GHz Wireless RGB. Compatible with Laptop|PC|Mac|Xbox|Playstation  ",4.3,0,0,"Today, 22 March"
Oxlaw USB C to USB A Adapter (Pack of 2) USB C Male to USB3 Female Adapter Compatible with MacBook Pro 2021 iMac iPad Mini 6/Pro MacBook Air 2020 and Other Type C or Thunderbolt 4/3 Devices Space Grey  ,4.3,399,999,"Today, 22 March"
Robustrion Tempered Glass Screen Protector Guard for Lenovo Tab M10 FHD Plus 10.6 inch 3rd Gen Generation Tablet  ,4.5,0,0,"Today, 22 March"
"EVM 2.5"" 512GB SATA SSD Next-gen 3D TLC NAND Internal SSD, Flash Fast Performance Ultra Low Power Consumption (EVM25, Black)  ",4.1,2199,7999,"Today, 22 March"
Storite 35cm USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers  ,3.8,299,699,"Today, 22 March"
"Lenovo ThinkBook 15 G3 Ryzen 3 15.6"" FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Mineral Grey/1.7 kg), 21A4A08WIH  ",4.4,0,0,"Tomorrow, 23 March"
Time Office Replacement Cable for Morpho MSO 1300 e/e2/e3 Scanner (Type C) - Black  ,3.8,249,499,"Tomorrow, 23 March"
Allianztec ESP-WROOM-32 ESP32 ESP-32S Development Board 2.4GHz Dual-Mode WiFi + Bluetooth Dual Cores Microcontroller Processor Integrated with Antenna RF AMP Filter AP STA for Arduino IDE  ,4.3,570,690,"Sunday, 26 March"
"WOODSNIPE Drawing for Kids | A4 Size Drawing Books | 36 White Blank Drawing Pages | Sketch Books for Drawing, Colouring and Painting | Set of 2 Art Sketchbooks  ",4.2,100,0,"Today, 22 March"
"Tizum Extended Mouse Pad Blotter for Work from Home/Office/Gaming | Vegan PU Leather | Anti-Skid, Anti-Slip Extended Desk Mat, SplashProof Deskspread (35 x 17.7 Inch), Reversible - Navy Blue & Yellow  ",4.5,0,0,"Today, 22 March"
Hynix Sk 8gb 2rx8 Pc3l-12800s 1600mhz Laptop RAM Memory Hmt41gs6bfr8a-pb  ,4.3,1180,5999,"Tomorrow, 23 March"
Alifiya Polyester Tablet Sleeve/Laptop Sleeve Bag/Case Cover Upto 11.6 inch for iPad/Samsung Galaxy/Lenovo (Black_L20)  ,4.3,0,0,"Today, 22 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
Ndola Hospital Multipara Monitor Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Lenovo Tab P11 Plus Tablet (11 inch (27.94 cm), 6 GB, 128 GB, Wi-Fi+LTE, Voice Calling), Slate Grey with 2K Display, Quad Speakers with Dolby Atmos, 7700 mAH Battery and TUV Certified Eye Protection  ",4.3,26499,39000,"Today, 22 March"
"(Renewed) Dell Windows .Optiplex 3040 Tiny Desktop - Core I5 6Th Gen, 16 Gb Ram, 480Gb Ssd, - Win 11 Upgraded, Ms Office/ Intel Hd Graphics/, Usb 3.0, Ethernet, Vga, Black  ",3.6,14775,39999,"Tomorrow, 23 March"
"ZEBRONICS Zeb-DLK01 Wired USB Multimedia Keyboard with 104 UV Coated Keys, Rupee Key, 12 Hot Keys(White)  ",4.1,0,0,"Today, 22 March"
"RPM Euro Games Gaming Keyboard Wired 7 Color LED Illuminated & Spill Proof Keys, Black, Medium  ",3.8,0,0,"Today, 22 March"
Storite 45CM High Speed Micro USB 3.0 Cable A to Micro B for External & Desktop Hard Drives Black  ,4.2,0,0,"Tomorrow, 23 March"
Robustrion Case Cover for Xiaomi Mi Pad 5 11 inch Smart Deer Pattern Flip Stand Xiaomi Pad 5 Cover - Vine Red  ,4.4,0,0,"Today, 22 March"
Zebronics-Zeb Dazzle Wireless Optical Mouse with Nano Receiver (Black)  ,3.2,249,329,"Tuesday, 28 March"
Acer Extensa 15 Lightweight Laptop Intel Core i5 11th Gen Processor - (8 GB/ 512 GB SSD/ Windows 11 Home/ 1.7kg/ Black/ Elevated Hinge Design) EX215-54 with 39.6 cm (15.6 inches) FHD Display  ,4.0,42990,57999,"Tomorrow, 23 March"
"TOSHIBA Canvio Ready 2TB Portable External HDD - USB3.0 for PC Laptop Windows and Mac, 3 Years Warranty, External Hard Drive - Black  ",4.3,5399,9800,"Tomorrow, 23 March"
"Razer BlackShark V2 X Wired Gaming On Ear Headset - Black|7.1 Surround Sound-50mm Drivers-Memory Foam Cushion-for PC,PS4,PS5,Switch,Xbox One,Xbox Series X|S,Mobile-3.5mm Audio Jack-RZ04-03240100-R3M1  ",4.4,4199,7999,Data not available
"Honor Band 6 Smartwatch with AMOLED 1.47'' Display,14 Days Battery, SpO2, 24/7 Heart Rate, Stress & Sleep Monitor, Personalized Watch Faces, Workout Auto-Detection, 5ATM Waterproof, Meteorite Black  ",4.3,3999,5999,"Saturday, 25 March"
"ProElite Deer Flip case Cover for Realme Pad 10.4 inch, Wine Red  ",4.4,584,1999,"Today, 22 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
Doms Non-Toxic Super Smooth Plastic Crayons | 28 Assorted Shades | Erasable & Sharpenable | 1 Eraser & 1 Sharpener Included  ,4.2,100,0,"Tomorrow, 23 March"
"HP 280 USB Wireless Mouse, 2.4GHz Connection, Ergonomically Designed Mouse That Provides All-Day Comfort with Upto 18 Months Battery, 3 Years Warranty,Black  ",4.4,1335,1998,"Today, 22 March"
